title,firstname,middlename,lastname,name_suffix,nickname,party,state,district,in_office,gender,phone,fax,website,webform,congress_office,bioguide_id,votesmart_id,fec_id,govtrack_id,crp_id,twitter_id,congresspedia_url,youtube_url,facebook_id,official_rss,senate_class,birthdate,oc_email
Rep,Mike,,Pompeo,,,R,KS,4,1,M,202-225-6216,202-225-3489,http://pompeo.house.gov,https://pompeo.house.gov/contact/contactform.htm?zip5=$ADDRESS_ZIP5,436 Cannon House Office Building,P000602,125023,H0KS04051,412431,N00030744,RepMikePompeo,http://www.opencongress.org/wiki/Mike_Pompeo,http://youtube.com/congressmanpompeo,101965369880683,,,1963-12-30,Rep.Pompeo@opencongress.org
Sen,Rand,,Paul,,,R,KY,Junior Seat,1,M,202-224-4343,202-228-1373,http://www.paul.senate.gov,http://www.paul.senate.gov/?p=contact,167 Russell Senate Office Building,P000603,117285,S0KY00156,412492,N00030836,,http://www.opencongress.org/wiki/Rob_Portman,http://youtube.com/SenatorRandPaul,161355253917286,,III,1963-01-07,Sen.Paul@opencongress.org
Rep,Donald,M.,Payne,Jr.,,D,NJ,10,1,M,202-225-3436,202-225-4160,http://payne.house.gov,http://payne.house.gov/contact/email-me,103 Cannon House Office Building,P000604,90668,H2NJ10154,412506,N00034639,RepDonaldPayne,,,360976767343741,,,1958-12-17,Rep.Payne@opencongress.org
Rep,Scott,,Perry,,,R,PA,4,1,M,202-225-5836,202-226-1000,http://perry.house.gov,http://perryforms.house.gov/forms/writeyourrep/,1207 Longworth House Office Building,P000605,59980,H2PA04135,412569,N00034120,RepScottPerry,,http://youtube.com/RepScottPerry,376801102416184,,,1962-05-27,Rep.Perry@opencongress.org
Rep,Robert,,Pittenger,,,R,NC,9,1,M,202-225-1976,202-225-3389,http://pittenger.house.gov,https://pittenger.house.gov/contact/email-me,224 Cannon House Office Building,P000606,41272,H2NC09134,412551,N00034416,RepPittenger,,http://youtube.com/CongressmanPittenger,376142742468386,,,1948-08-15,Rep.Pittenger@opencongress.org
Rep,Mark,,Pocan,,,D,WI,2,1,M,202-225-2906,202-225-6942,http://pocan.house.gov,https://pocan.house.gov/contact/email-me,313 Cannon House Office Building,P000607,26238,H2WI02124,412585,N00033549,RepMarkPocan,,http://youtube.com/repmarkpocan,436881033058309,,,1964-08-14,Rep.Pocan@opencongress.org
Rep,Scott,H.,Peters,,,D,CA,52,1,M,202-225-0508,202-225-2558,http://scottpeters.house.gov,https://scottpeters.house.gov/contact/email-me,1122 Longworth House Office Building,P000608,70351,H2CA52089,412523,N00033591,RepScottPeters,,,449337038470352,,,1958-06-17,Rep.Scottpeters@opencongress.org
Rep,Gary,,Palmer,,,R,AL,6,1,M,202-225-4921,202-225-2082,https://palmer.house.gov,,206 Cannon House Office Building,P000609,,H4AL06098,412608,N00035691,USRepGaryPalmer,,,USRepresentativeGaryPalmer,,,1954-05-14,Rep.Palmer@opencongress.org
Del,Stacey,,Plaskett,,,D,VI,0,1,F,202-225-1790,202-225-5517,https://plaskett.house.gov,,509 Cannon House Office Building,P000610,,H2VI00082,412659,N00035000,staceyplaskett,,,repstaceyplaskett,,,1964-05-13,Rep.Plaskett@opencongress.org
Rep,Bruce,,Poliquin,,,R,ME,2,1,M,202-225-6306,202-225-2943,https://poliquin.house.gov,,426 Cannon House Office Building,P000611,,S2ME00158,412633,N00034584,RepPoliquin,,,RepPoliquin,,,1953-11-01,Rep.Poliquin@opencongress.org
Sen,David,,Perdue,,,R,GA,Junior Seat,1,M,202-224-3521,,http://www.perdue.senate.gov,,383 Russell Senate Office Building,P000612,,S4GA11285,412666,N00035516,sendavidperdue,,,SenatorDavidPerdue,,II,1949-12-10,Sen.Perdue@opencongress.org
Rep,Mike,,Quigley,,,D,IL,5,1,M,202-225-4061,202-225-5603,http://quigley.house.gov,https://quigleyforms.house.gov/forms/writeyourrep/,2458 Rayburn House Office Building,Q000023,83310,H0IL05096,412331,N00030581,RepMikeQuigley,http://www.opencongress.org/wiki/Michael_Quigley,http://youtube.com/RepMikeQuigley,158963645688,,,1958-10-17,Rep.Quigley@opencongress.org
Rep,Charles,B.,Rangel,,Charlie,D,NY,13,1,M,202-225-4365,202-225-0816,http://rangel.house.gov,https://rangel.house.gov/contact-me/email-me,2354 Rayburn House Office Building,R000053,26979,H6NY19029,400333,N00000964,CBRangel,http://www.opencongress.org/wiki/Charles_Rangel,http://youtube.com/RepRangel,7390589055,,,1930-06-11,Rep.Rangel@opencongress.org
Sen,John,F.,Reed,,Jack,D,RI,Senior Seat,1,M,202-224-4642,202-224-4680,http://www.reed.senate.gov,http://www.reed.senate.gov/contact/,728 Hart Senate Office Building,R000122,27060,S6RI00163,300081,N00000362,SenJackReed,http://www.opencongress.org/wiki/John_Reed,http://youtube.com/SenatorReed,213866375370646,,II,1949-11-12,Sen.Reed@opencongress.org
Sen,Harry,M.,Reid,,,D,NV,Senior Seat,1,M,202-224-3542,202-224-7327,http://www.reid.senate.gov,http://www.reid.senate.gov/contact,522 Hart Senate Office Building,R000146,53320,S6NV00028,300082,N00009922,SenatorReid,http://www.opencongress.org/wiki/Harry_Reid,http://youtube.com/SenatorReid,360249323990357,,III,1939-12-02,Sen.Reid@opencongress.org
Sen,Pat,,Roberts,,,R,KS,Senior Seat,1,M,202-224-4774,202-224-3514,http://www.roberts.senate.gov,http://www.roberts.senate.gov/public/index.cfm?p=EmailPat,109 Hart Senate Office Building,R000307,26866,S6KS00080,300083,N00005285,SenPatRoberts,http://www.opencongress.org/wiki/Pat_Roberts,http://youtube.com/SenPatRoberts,205694792808927,,II,1936-04-20,Sen.Roberts@opencongress.org
Rep,Harold,,Rogers,,Hal,R,KY,5,1,M,202-225-4601,202-225-0940,http://halrogers.house.gov,https://halrogers.house.gov/contact/contactform.htm,2406 Rayburn House Office Building,R000395,26875,H0KY05015,400340,N00003473,RepHalRogers,http://www.opencongress.org/wiki/Harold_Rogers,http://youtube.com/RepHalRogers,6722039085,,,1937-12-31,Rep.Halrogers@opencongress.org
Rep,Dana,T.,Rohrabacher,,,R,CA,48,1,M,202-225-2415,202-225-0145,http://rohrabacher.house.gov,https://rohrabacher.house.gov/contact/email-me,2300 Rayburn House Office Building,R000409,26763,H8CA42061,400343,N00007151,,http://www.opencongress.org/wiki/Dana_Rohrabacher,http://youtube.com/RepDanaRohrabacher,,,,1947-06-21,Rep.Rohrabacher@opencongress.org
Rep,Ileana,,Ros-Lehtinen,,,R,FL,27,1,F,202-225-3931,202-225-5620,http://ros-lehtinen.house.gov,https://ros-lehtinen.house.gov/contact-me/email-me,2206 Rayburn House Office Building,R000435,26815,H0FL18025,400344,N00002858,RosLehtinen,http://www.opencongress.org/wiki/Ileana_Ros-Lehtinen,http://youtube.com/IleanaRosLehtinen,286546974761109,,,1952-07-15,Rep.Ros-lehtinen@opencongress.org
Rep,Lucille,,Roybal-Allard,,,D,CA,40,1,F,202-225-1766,202-226-0350,http://roybal-allard.house.gov,http://roybal-allard.house.gov/contact/,2330 Rayburn House Office Building,R000486,26766,H2CA33048,400347,N00006671,RepRoybalAllard,http://www.opencongress.org/wiki/Lucille_Roybal-Allard,http://youtube.com/RepRoybalAllard,139773069370563,,,1941-06-12,Rep.Roybal-allard@opencongress.org
Rep,Edward,R.,Royce,,Ed,R,CA,39,1,M,202-225-4111,202-226-0335,http://royce.house.gov,https://royce.house.gov/contact/contactform.htm,2310 Rayburn House Office Building,R000487,26772,H6CA39020,400348,N00008264,RepEdRoyce,http://www.opencongress.org/wiki/Edward_Royce,http://youtube.com/RepEdRoyce,6460640558,,,1951-10-12,Rep.Royce@opencongress.org
Rep,Bobby,L.,Rush,,,D,IL,1,1,M,202-225-4372,202-226-0333,http://rush.house.gov,https://rush.house.gov/contact-me/legislative-issues,2188 Rayburn House Office Building,R000515,26831,H2IL01042,400350,N00004887,RepBobbyRush,http://www.opencongress.org/wiki/Bobby_Rush,http://youtube.com/CongressmanRush,230753786936538,,,1946-11-23,Rep.Rush@opencongress.org
Rep,Paul,D.,Ryan,,,R,WI,1,1,M,202-225-3031,202-225-3393,http://paulryan.house.gov,https://paulryan.house.gov/contact/email.htm#.U032ra1dU_d,1233 Longworth House Office Building,R000570,26344,H8WI01024,400351,N00004357,SpeakerRyan,http://www.opencongress.org/wiki/Paul_Ryan,http://youtube.com/reppaulryan,924244934290700,,,1970-01-29,Rep.Paulryan@opencongress.org
Rep,Mike,,Rogers,,,R,AL,3,1,M,202-225-3261,202-226-8485,http://mikerogers.house.gov,http://mikerogers.house.gov/contact-mike/email-me,324 Cannon House Office Building,R000575,5705,H2AL03032,400341,N00024759,RepMikeRogersAL,http://www.opencongress.org/wiki/Michael_Rogers,http://youtube.com/MikeRogersAL03,171770326187035,,,1958-07-16,Rep.Mikerogers@opencongress.org
Rep,C.,A. Dutch,Ruppersberger,,,D,MD,2,1,M,202-225-3061,202-225-3094,http://ruppersberger.house.gov,http://ruppersberger.house.gov/contact-dutch/email-dutch,2416 Rayburn House Office Building,R000576,36130,H2MD02160,400349,N00025482,Call_Me_Dutch,http://www.opencongress.org/wiki/C.A._Dutch_Ruppersberger,http://youtube.com/ruppersberger,184756771570504,,,1946-01-31,Rep.Ruppersberger@opencongress.org
Rep,Tim,J.,Ryan,,,D,OH,13,1,M,202-225-5261,202-225-3719,http://timryan.house.gov,http://timryanforms.house.gov/contact/,1421 Longworth House Office Building,R000577,45638,H2OH17109,400352,N00025280,RepTimRyan,http://www.opencongress.org/wiki/Timothy_Ryan,http://youtube.com/timryanvision,121560497865,,,1973-07-16,Rep.Timryan@opencongress.org
Rep,David,G.,Reichert,,,R,WA,8,1,M,202-225-7761,202-225-4282,http://reichert.house.gov,https://reichert.house.gov/contact-me,1127 Longworth House Office Building,R000578,51346,H4WA08071,400660,N00026885,DaveReichert,http://www.opencongress.org/wiki/David_George_Reichert,http://youtube.com/repdavereichert,91504302598,,,1950-08-29,Rep.Reichert@opencongress.org
Rep,Peter,J.,Roskam,,,R,IL,6,1,M,202-225-4561,202-225-1166,http://roskam.house.gov,https://roskam.house.gov/contact/email-me,2246 Rayburn House Office Building,R000580,6382,H6IL06117,412202,N00004719,PeterRoskam,http://www.opencongress.org/wiki/Peter_Roskam,http://youtube.com/RoskamIL06,118777661469195,,,1961-09-13,Rep.Roskam@opencongress.org
Rep,David,P.,Roe,,Phil,R,TN,1,1,M,202-225-6356,202-225-6356,http://roe.house.gov,https://roe.house.gov/contact/contactform.htm?zip5=37813&zip4=1659,407 Cannon House Office Building,R000582,65306,H6TN01388,412310,N00028463,DrPhilRoe,http://www.opencongress.org/wiki/David_Roe,http://youtube.com/drphilroe,130725126985966,,,1945-07-21,Rep.Roe@opencongress.org
Rep,Thomas,J.,Rooney,,,R,FL,17,1,M,202-225-5792,202-225-3132,https://rooney.house.gov,https://rooney.house.gov/email-me,2160 Rayburn House Office Building,R000583,107800,H8FL16022,412311,N00029018,TomRooney,http://www.opencongress.org/wiki/Tom_Rooney,http://youtube.com/CongressmanRooney,117697790448,,,1970-11-21,Rep.Rooney@opencongress.org
Sen,James,,Risch,,,R,ID,Junior Seat,1,M,202-224-2752,202-224-2573,http://www.risch.senate.gov,http://www.risch.senate.gov/public/index.cfm?p=Email,483 Russell Senate Office Building,R000584,2919,S8ID00092,412322,N00029441,SenatorRisch,http://www.opencongress.org/wiki/James_Risch,http://youtube.com/SenatorJamesRisch,,,II,1943-05-03,Sen.Risch@opencongress.org
Rep,Tom,W.,Reed,II,,R,NY,23,1,M,202-225-3161,202-226-6599,http://reed.house.gov,https://reed.house.gov/contact-me/email-me,2437 Rayburn House Office Building,R000585,127046,H0NY29054,412393,N00030949,RepTomReed,http://www.opencongress.org/wiki/Tom_Reed,http://youtube.com/CongressmanTomReed,102449199835273,,,1971-11-18,Rep.Reed@opencongress.org
Rep,James,B.,Renacci,,,R,OH,16,1,M,202-225-3876,202-225-3059,https://renacci.house.gov,https://renacci.house.gov/index.cfm/contact-form,328 Cannon House Office Building,R000586,120678,H0OH16097,412462,N00031127,RepJimRenacci,http://www.opencongress.org/wiki/Jim_Renacci,http://youtube.com/repjimrenacci,187639524595278,,,1958-12-03,Rep.Renacci@opencongress.org
Rep,Reid,J.,Ribble,,,R,WI,8,1,M,202-225-5665,202- 225-5729,http://ribble.house.gov,https://ribble.house.gov/contact-me/email-me,1513 Longworth House Office Building,R000587,126240,H0WI08075,412489,N00030968,RepRibble,http://www.opencongress.org/wiki/Reid_Ribble,http://youtube.com/RepRibble,157169920997203,,,1956-04-05,Rep.Ribble@opencongress.org
Rep,Cedric,L.,Richmond,,,D,LA,2,1,M,202-225-6636,202- 225-1988,http://richmond.house.gov,https://richmond.house.gov/contact-me/email-me,240 Cannon House Office Building,R000588,35384,H8LA02054,412432,N00030184,RepRichmond,http://www.opencongress.org/wiki/Cedric_Richmond,,197737020257085,,,1973-09-13,Rep.Richmond@opencongress.org
Rep,Edward,Scott,Rigell,,Scott,R,VA,2,1,M,202-225-4215,202-225-4218,http://rigell.house.gov,https://rigell.house.gov/contact/contactform.htm,418 Cannon House Office Building,R000589,121807,H0VA02084,412483,N00030962,RepScottRigell,http://www.opencongress.org/wiki/Scott_Rigell,http://youtube.com/RepScottRigell,167851429918010,,,1960-05-28,Rep.Rigell@opencongress.org
Rep,Martha,,Roby,,,R,AL,2,1,F,202-225-2901,202-225-8913,http://roby.house.gov,https://roby.house.gov/contact-me,442 Cannon House Office Building,R000591,71604,H0AL02087,412394,N00030768,RepMarthaRoby,http://www.opencongress.org/wiki/Martha_Roby,http://youtube.com/reproby,174519582574426,,,1976-07-27,Rep.Roby@opencongress.org
Rep,Todd,,Rokita,,,R,IN,4,1,M,202-225-5037,202-226-0544,http://rokita.house.gov,https://rokita.house.gov/contact-me,1717 Longworth House Office Building,R000592,34167,H0IN04170,412426,N00031741,ToddRokita,http://www.opencongress.org/wiki/Todd_Rokita,http://youtube.com/reptoddrokita,183180288372896,,,1970-02-09,Rep.Rokita@opencongress.org
Rep,Dennis,A.,Ross,,,R,FL,15,1,M,202-225-1252,202- 226-0585,http://dennisross.house.gov,https://dennisross.house.gov/forms/writeyourrep/,229 Cannon House Office Building,R000593,12813,H0FL12101,412411,N00030645,RepDennisRoss,http://www.opencongress.org/wiki/Dennis_Ross,http://youtube.com/RepDennisRoss,469477579757018,,,1959-10-18,Rep.Dennisross@opencongress.org
Sen,Marco,,Rubio,,,R,FL,Junior Seat,1,M,202-224-3041,202-228-0285,http://www.rubio.senate.gov,http://www.rubio.senate.gov/public/index.cfm/contact,284 Russell Senate Office Building,R000595,1601,S0FL00338,412491,N00030612,SenRubioPress,http://www.opencongress.org/wiki/Marco_Rubio,http://youtube.com/SenatorMarcoRubio,178910518800987,,III,1971-05-28,Sen.Rubio@opencongress.org
Rep,Tom,,Rice,,,R,SC,7,1,M,202-225-9895,,http://rice.house.gov,https://tomriceforms.house.gov/forms/writeyourrep/,223 Cannon House Office Building,R000597,132382,H2SC07066,412572,N00033832,RepTomRice,,http://youtube.com/RepTomRice,403403083083104,,,1957-08-04,Rep.Rice@opencongress.org
Rep,Keith,J.,Rothfus,,,R,PA,12,1,M,202-225-2065,202-225-5709,https://rothfus.house.gov,https://rothfus.house.gov/email-keith,1205 Longworth House Office Building,R000598,119466,H0PA04220,412570,N00031253,KeithRothfus,,http://youtube.com/reprothfus,133803223451004,,,1962-04-25,Rep.Rothfus@opencongress.org
Rep,Raul,,Ruiz,,,D,CA,36,1,M,202-225-5330,202-225-1238,https://ruiz.house.gov,https://ruiz.house.gov/email-me,1319 Longworth House Office Building,R000599,136407,H2CA36439,412519,N00033510,CongressmanRuiz,,http://youtube.com/repraulruiz,245244468941114,,,1972-08-25,Rep.Ruiz@opencongress.org
Del,Aumua,,Amata,,,R,AS,0,1,F,202-225-8577,202-225-8757,https://radewagen.house.gov,,1339 Longworth House Office Building,R000600,,H4AS00036,412664,N00007635,RepAmata,,,1537155909907320,,,1947-12-29,Rep.Radewagen@opencongress.org
Rep,John,,Ratcliffe,,,R,TX,4,1,M,202-225-6673,202-225-3332,https://ratcliffe.house.gov,,325 Cannon House Office Building,R000601,,H4TX04153,412653,N00035972,RepRatcliffe,,,RepRatcliffe,,,1965-10-20,Rep.Ratcliffe@opencongress.org
Rep,Kathleen,,Rice,,,D,NY,4,1,F,202-225-5516,202-225-5758,http://kathleenrice.house.gov,,1508 Longworth House Office Building,R000602,,H4NY04075,412647,N00035927,RepKathleenRice,,,RepKathleenRice,,,1965-02-15,Rep.Kathleenrice@opencongress.org
Rep,David,,Rouzer,,,R,NC,7,1,M,202-225-2731,202-225-5773,https://rouzer.house.gov,,424 Cannon House Office Building,R000603,,H2NC07096,412641,N00033527,RepDavidRouzer,,,1579216395649220,,,1972-02-16,Rep.Rouzer@opencongress.org
Rep,Steve,,Russell,,,R,OK,5,1,M,202-225-2132,202-226-1463,https://russell.house.gov,,128 Cannon House Office Building,R000604,,H4OK05132,412650,N00036175,RepRussell,,,reprussell,,,1963-05-25,Rep.Russell@opencongress.org
Sen,Mike,,Rounds,,,R,SD,Junior Seat,1,M,202-224-5842,,http://www.rounds.senate.gov,,502 Hart Senate Office Building,R000605,,S4SD00049,412669,N00035187,SenatorRounds,,,SenatorMikeRounds,,II,1954-10-24,Sen.Rounds@opencongress.org
Rep,Matt,,Salmon,,,R,AZ,5,1,M,202-225-2635,202-226-4386,http://salmon.house.gov,https://salmon.house.gov/contact/email-me,2349 Rayburn House Office Building,S000018,22184,H4AZ01038,400606,N00006446,RepMattSalmon,,http://youtube.com/repmattsalmon,149561218527414,,,1958-01-21,Rep.Salmon@opencongress.org
Rep,Loretta,B.,Sanchez,,,D,CA,46,1,F,202-225-2965,202-225-5859,http://lorettasanchez.house.gov,https://lorettasanchez.house.gov/contact-me/email-me,1211 Longworth House Office Building,S000030,203,H6CA46033,400356,N00008274,LorettaSanchez,http://www.opencongress.org/wiki/Loretta_Sanchez,http://youtube.com/LorettaSanchezLive,90966961167,,,1960-01-07,Rep.Lorettasanchez@opencongress.org
Sen,Bernard,,Sanders,,Bernie,I,VT,Junior Seat,1,M,202-224-5141,202-228-0776,http://www.sanders.senate.gov,http://www.sanders.senate.gov/contact/comment,332 Dirksen Senate Office Building,S000033,27110,H8VT01016,400357,N00000528,SenSanders,http://www.opencongress.org/wiki/Bernard_Sanders,http://youtube.com/senatorsanders,9124187907,,I,1941-09-08,Sen.Sanders@opencongress.org
Rep,Marshall,,Sanford,,Mark,R,SC,1,1,M,202-225-3176,843-521-2535,http://sanford.house.gov,https://sanford.house.gov/contact/email-me,2201 Rayburn House Office Building,S000051,21991,H4SC01073,400607,N00002424,RepSanfordSC,,http://youtube.com/RepSanfordSC,118387985037658,,,1960-05-28,Rep.Sanford@opencongress.org
Sen,Charles,E.,Schumer,,Chuck,D,NY,Senior Seat,1,M,202-224-6542,202-228-3027,http://www.schumer.senate.gov,http://www.schumer.senate.gov/Contact/email-chuck,322 Hart Senate Office Building,S000148,26976,S8NY00082,300087,N00001093,SenSchumer,http://www.opencongress.org/wiki/Charles_Schumer,http://youtube.com/SenatorSchumer,15771239406,,III,1950-11-23,Sen.Schumer@opencongress.org
Rep,Robert,C.,Scott,,Bobby,D,VA,3,1,M,202-225-8351,202-225-8354,http://bobbyscott.house.gov,https://bobbyscott.house.gov/contact/email-me,1201 Longworth House Office Building,S000185,27117,H6VA01117,400364,N00002147,RepBobbyScott,http://www.opencongress.org/wiki/Robert_Scott,http://youtube.com/repbobbyscott,123839200978190,,,1947-04-30,Rep.Bobbyscott@opencongress.org
Rep,F.,James,Sensenbrenner,Jr.,,R,WI,5,1,M,202-225-5101,202-225-3190,http://sensenbrenner.house.gov,http://sensenbrenner.house.gov/contact/email.htm,2449 Rayburn House Office Building,S000244,27142,H8WI09050,400365,N00004291,JimPressOffice,http://www.opencongress.org/wiki/James_Sensenbrenner,http://youtube.com/RepSensenbrenner,RepSensenbrenner,,,1943-06-14,Rep.Sensenbrenner@opencongress.org
Rep,José,E.,Serrano,,,D,NY,15,1,M,202-225-4361,202-225-6001,http://serrano.house.gov,https://serrano.house.gov/contact-me/email-me,2227 Rayburn House Office Building,S000248,26981,H0NY18065,400366,N00001813,RepJoseSerrano,http://www.opencongress.org/wiki/Jose_Serrano,,273446508512,,,1943-10-24,Rep.Serrano@opencongress.org
Rep,Pete,A.,Sessions,,,R,TX,32,1,M,202-225-2231,202-225-5878,https://sessions.house.gov,https://sessions.house.gov/index.cfm/contact-form,2233 Rayburn House Office Building,S000250,288,H2TX03126,400367,N00005681,PeteSessions,http://www.opencongress.org/wiki/Peter_Sessions,http://youtube.com/PeteSessions,367963843082,,,1955-03-22,Rep.Sessions@opencongress.org
Sen,Richard,C.,Shelby,,,R,AL,Senior Seat,1,M,202-224-5744,202-224-3416,http://www.shelby.senate.gov,http://www.shelby.senate.gov/public/index.cfm/emailsenatorshelby,304 Russell Senate Office Building,S000320,53266,S6AL00013,300089,N00009920,SenShelby,http://www.opencongress.org/wiki/Richard_Shelby,http://youtube.com/SenatorRichardShelby,50850514797,,III,1934-05-06,Sen.Shelby@opencongress.org
Rep,Brad,J.,Sherman,,,D,CA,30,1,M,202-225-5911,202-225-5879,http://sherman.house.gov,http://sherman.house.gov/contact/contact-congressman-sherman-form,2242 Rayburn House Office Building,S000344,142,H6CA24113,400371,N00006897,BradSherman,http://www.opencongress.org/wiki/Brad_Sherman,http://youtube.com/shermanca27,63158229861,,,1954-10-24,Rep.Sherman@opencongress.org
Rep,John,M.,Shimkus,,,R,IL,15,1,M,202-225-5271,202-225-5880,http://shimkus.house.gov,https://shimkus.house.gov/contact/email-me,2217 Rayburn House Office Building,S000364,246,H2IL20042,400373,N00004961,RepShimkus,http://www.opencongress.org/wiki/John_Shimkus,http://youtube.com/repshimkus,123916254317516,,,1958-02-21,Rep.Shimkus@opencongress.org
Rep,Louise,McIntosh,Slaughter,,,D,NY,25,1,F,202-225-3615,202-225-7822,https://louise.house.gov,https://louise.house.gov/contact-louise,2469 Rayburn House Office Building,S000480,26991,H6NY03031,400378,N00001311,LouiseSlaughter,http://www.opencongress.org/wiki/Louise_McIntosh_Slaughter,http://youtube.com/louiseslaughter,82424647700,,,1929-08-14,Rep.Louise@opencongress.org
Rep,Adam,,Smith,,,D,WA,9,1,M,202-225-8901,202-225-5893,https://adamsmith.house.gov,https://adamsmith.house.gov/contact/contactform.htm,2264 Rayburn House Office Building,S000510,845,H6WA09025,400379,N00007833,RepAdamSmith,http://www.opencongress.org/wiki/Adam_Smith,http://youtube.com/CongressmanAdamSmith,288586617834523,,,1965-06-15,Rep.Adamsmith@opencongress.org
Rep,Christopher,H.,Smith,,Chris,R,NJ,4,1,M,202-225-3765,202-225-7768,http://chrissmith.house.gov,https://chrissmith.house.gov/contact/write.htm,2373 Rayburn House Office Building,S000522,26952,H8NJ04014,400380,N00009816,RepChrisSmith,http://www.opencongress.org/wiki/Christopher_Smith,http://youtube.com/USRepChrisSmith,371621772908416,,,1953-03-04,Rep.Chrissmith@opencongress.org
Rep,Lamar,S.,Smith,,,R,TX,21,1,M,202-225-4236,202-225-8628,http://lamarsmith.house.gov,http://lamarsmith.house.gov/contact/email-lamar,2409 Rayburn House Office Building,S000583,27097,H6TX21012,400381,N00001811,LamarSmithTX21,http://www.opencongress.org/wiki/Lamar_Smith,http://youtube.com/lamarsmithtexas21,107736785195,,,1947-11-19,Rep.Lamarsmith@opencongress.org
Sen,Debbie,Ann,Stabenow,,,D,MI,Senior Seat,1,F,202-224-4822,202-228-0325,http://www.stabenow.senate.gov,http://www.stabenow.senate.gov/?p=contact,731 Hart Senate Office Building,S000770,515,S8MI00281,300093,N00004118,SenStabenow,http://www.opencongress.org/wiki/Debbie_Stabenow,http://youtube.com/senatorstabenow,,,I,1950-04-29,Sen.Stabenow@opencongress.org
Sen,Jefferson,B.,Sessions,,Jeff,R,AL,Junior Seat,1,M,202-224-4124,202-224-3149,http://www.sessions.senate.gov,http://www.sessions.senate.gov/public/index.cfm/contact-jeff,326 Russell Senate Office Building,S001141,443,S6AL00195,300088,N00003062,SenatorSessions,http://www.opencongress.org/wiki/Jefferson_Sessions,http://youtube.com/SenatorSessions,23444159584,,II,1946-12-24,Sen.Sessions@opencongress.org
Rep,Janice,D.,Schakowsky,,Jan,D,IL,9,1,F,202-225-2111,202-226-6890,http://schakowsky.house.gov,https://schakowsky.house.gov/write-to-congresswoman-jan-schakowsky,2367 Rayburn House Office Building,S001145,6387,H8IL09067,400360,N00004724,JanSchakowsky,http://www.opencongress.org/wiki/Janice_Schakowsky,http://youtube.com/repschakowsky,160143957118,,,1944-05-26,Rep.Schakowsky@opencongress.org
Rep,Michael,K.,Simpson,,Mike,R,ID,2,1,M,202-225-5531,202-225-8216,http://simpson.house.gov,http://simpson.house.gov/contact/,2312 Rayburn House Office Building,S001148,2917,H8ID02064,400376,N00006263,CongMikeSimpson,http://www.opencongress.org/wiki/Michael_Simpson,http://youtube.com/CongMikeSimpson,96007744606,,,1950-09-08,Rep.Simpson@opencongress.org
Rep,Adam,B.,Schiff,,,D,CA,28,1,M,202-225-4176,202-225-5828,http://schiff.house.gov,https://schiff.house.gov/contact,2411 Rayburn House Office Building,S001150,9489,H0CA27085,400361,N00009585,RepAdamSchiff,http://www.opencongress.org/wiki/Adam_Schiff,http://youtube.com/adamschiff,9086721830,,,1960-06-22,Rep.Schiff@opencongress.org
Rep,Bill,,Shuster,,,R,PA,9,1,M,202-225-2431,202-225-2486,http://shuster.house.gov,http://shuster.house.gov/contact-form/,2268 Rayburn House Office Building,S001154,55693,H2PA09035,409888,N00013770,RepBillShuster,http://www.opencongress.org/wiki/Bill_Shuster,http://youtube.com/repshuster,54386677806,,,1961-01-10,Rep.Shuster@opencongress.org
Rep,Linda,T.,Sánchez,,,D,CA,38,1,F,202-225-6676,202-226-1012,https://lindasanchez.house.gov,https://forms.house.gov/lindasanchez/webforms/issue_subscribe.htm,2329 Rayburn House Office Building,S001156,29674,H2CA39078,400355,N00024870,RepLindaSanchez,http://www.opencongress.org/wiki/Linda_Sanchez,http://youtube.com/LindaTSanchez,110685735673141,,,1969-01-28,Rep.Lindasanchez@opencongress.org
Rep,David,,Scott,,,D,GA,13,1,M,202-225-2939,202-225-4628,http://davidscott.house.gov,https://davidscott.house.gov/contact/contactform.htm,225 Cannon House Office Building,S001157,7826,H2GA13012,400363,N00024871,RepDavidScott,http://www.opencongress.org/wiki/David_Scott,http://youtube.com/RepDavidScott,113303673339,,,1945-06-27,Rep.Davidscott@opencongress.org
Rep,Albio,,Sires,,,D,NJ,8,1,M,202-225-7919,202-226-0792,http://sires.house.gov,https://sires.house.gov/contact-me/email-me,2342 Rayburn House Office Building,S001165,22510,H6NJ13191,412186,N00027523,Rep_Albio_Sires,http://www.opencongress.org/wiki/Albio_Sires,http://youtube.com/RepSiresNJ13,81058818750,,,1951-01-26,Rep.Sires@opencongress.org
Rep,John,P.,Sarbanes,,,D,MD,3,1,M,202-225-4016,202-225-9219,https://sarbanes.house.gov,http://sarbanes.house.gov/federal.asp,2444 Rayburn House Office Building,S001168,66575,H6MD03292,412212,N00027751,RepSarbanes,http://www.opencongress.org/wiki/John_Sarbanes,,RepSarbanes,,,1962-05-22,Rep.Sarbanes@opencongress.org
Rep,Adrian,,Smith,,,R,NE,3,1,M,202-225-6435,202-225-0207,http://adriansmith.house.gov,https://adriansmith.house.gov/contact-me/email-me,2241 Rayburn House Office Building,S001172,21284,H6NE03115,412217,N00027623,RepAdrianSmith,http://www.opencongress.org/wiki/Adrian_Smith,http://youtube.com/RepAdrianSmith,,,,1970-12-19,Rep.Adriansmith@opencongress.org
